-0.490000 -0.490000 0.050000 0.371915
-0.470000 -0.490000 0.050000 0.464813
-0.450000 -0.490000 0.050000 0.565108
-0.430000 -0.490000 0.050000 0.672203
-0.410000 -0.490000 0.050000 0.785249
-0.390000 -0.490000 0.050000 0.903145
-0.370000 -0.490000 0.050000 1.024561
-0.350000 -0.490000 0.050000 1.147975
-0.330000 -0.490000 0.050000 1.271731
-0.310000 -0.490000 0.050000 1.394114
-0.290000 -0.490000 0.050000 1.513431
-0.270000 -0.490000 0.050000 1.628097
-0.250000 -0.490000 0.050000 1.736720
-0.230000 -0.490000 0.050000 1.838160
-0.210000 -0.490000 0.050000 1.931582
-0.190000 -0.490000 0.050000 2.016467
-0.170000 -0.490000 0.050000 2.092607
-0.150000 -0.490000 0.050000 2.160075
-0.130000 -0.490000 0.050000 2.219166
-0.110000 -0.490000 0.050000 2.270343
-0.090000 -0.490000 0.050000 2.314161
-0.070000 -0.490000 0.050000 2.351209
-0.050000 -0.490000 0.050000 2.382052
-0.030000 -0.490000 0.050000 2.407183
-0.010000 -0.490000 0.050000 2.426992
0.010000 -0.490000 0.050000 2.441734
0.030000 -0.490000 0.050000 2.451516
0.050000 -0.490000 0.050000 2.456287
0.070000 -0.490000 0.050000 2.455830
0.090000 -0.490000 0.050000 2.449773
0.110000 -0.490000 0.050000 2.437603
0.130000 -0.490000 0.050000 2.418696
0.150000 -0.490000 0.050000 2.392361
0.170000 -0.490000 0.050000 2.357897
0.190000 -0.490000 0.050000 2.314663
0.210000 -0.490000 0.050000 2.262153
0.230000 -0.490000 0.050000 2.200064
0.250000 -0.490000 0.050000 2.128362
0.270000 -0.490000 0.050000 2.047318
0.290000 -0.490000 0.050000 1.957532
0.310000 -0.490000 0.050000 1.859918
0.330000 -0.490000 0.050000 1.755671
0.350000 -0.490000 0.050000 1.646205
0.370000 -0.490000 0.050000 1.533083
0.390000 -0.490000 0.050000 1.417933
0.410000 -0.490000 0.050000 1.302371
0.430000 -0.490000 0.050000 1.187926
0.450000 -0.490000 0.050000 1.075986
0.470000 -0.490000 0.050000 0.967751
0.490000 -0.490000 0.050000 0.864213
-0.490000 -0.470000 0.050000 0.390240
-0.470000 -0.470000 0.050000 0.494820
-0.450000 -0.470000 0.050000 0.608423
-0.430000 -0.470000 0.050000 0.730386
-0.410000 -0.470000 0.050000 0.859715
-0.390000 -0.470000 0.050000 0.995082
-0.370000 -0.470000 0.050000 1.134849
-0.350000 -0.470000 0.050000 1.277110
-0.330000 -0.470000 0.050000 1.419774
-0.310000 -0.470000 0.050000 1.560656
-0.290000 -0.470000 0.050000 1.697598
-0.270000 -0.470000 0.050000 1.828588
